account_id,platform,date,balance,equity,floating_pnl,credit,margin_level
AGOG72OY0I,MT5,2025-08-13,23721.8,23719.41,-2.39,0,142.85
A2IAGL58KX,cTrader,2025-07-10,5023.02,5220.82,-2.2,200,240.93
A2IAGL58KX,cTrader,2025-07-11,5005.24,5202.25,-2.99,200,
A2IAGL58KX,cTrader,2025-07-12,5060.05,5062.62,2.57,0,186.48
A2IAGL58KX,cTrader,2025-07-13,4985.63,5066.18,-19.45,100,274.56
A2IAGL58KX,cTrader,2025-07-14,5014.35,5076.9,12.55,50,292.46
A2IAGL58KX,cTrader,2025-07-15,5059.6,5274.86,15.26,200,260.49
A2IAGL58KX,cTrader,2025-07-16,4921.17,4960.62,-10.55,50,251.64
A2IAGL58KX,cTrader,2025-07-17,4886.51,4913.66,-22.85,50,119.86
A2IAGL58KX,cTrader,2025-07-18,4613.16,4701.23,-11.93,100,171.78
A2IAGL58KX,cTrader,2025-07-19,4727.64,4724.54,-3.1,0,239.33
A2IAGL58KX,cTrader,2025-07-20,4659.94,4649.93,-10.01,0,
A2IAGL58KX,cTrader,2025-07-21,4916.47,4911.95,-4.52,0,85.22
A2IAGL58KX,cTrader,2025-07-22,4725.96,4722.43,-3.53,0,172.32
A2IAGL58KX,cTrader,2025-07-23,4624.51,4806.85,-17.66,200,288.29
A2IAGL58KX,cTrader,2025-07-24,4888.17,4881.41,-6.76,0,167.49
A2IAGL58KX,cTrader,2025-07-25,5097.2,5147.62,0.42,50,204.54
A2IAGL58KX,cTrader,2025-07-26,5185.8,5279.99,-5.81,100,263.12
A2IAGL58KX,cTrader,2025-07-27,5262.29,5356.07,-6.22,100,284.69
A2IAGL58KX,cTrader,2025-07-28,5393.3,5592.11,-1.19,200,143.21
A2IAGL58KX,cTrader,2025-07-29,5213.97,5404.25,-9.72,200,247.0
A2IAGL58KX,cTrader,2025-07-30,4969.57,5068.36,-1.21,100,205.84
A2IAGL58KX,cTrader,2025-07-31,5323.14,5429.62,6.48,100,241.46
A2IAGL58KX,cTrader,2025-08-01,5466.0,5454.58,-11.42,0,
A2IAGL58KX,cTrader,2025-08-02,5118.64,5117.65,-0.99,0,221.13
A2IAGL58KX,cTrader,2025-08-03,5035.45,5140.72,5.27,100,106.86
A2IAGL58KX,cTrader,2025-08-04,4970.33,5073.36,3.03,100,261.73
A2IAGL58KX,cTrader,2025-08-05,4810.14,4819.55,9.41,0,
A2IAGL58KX,cTrader,2025-08-06,4914.57,4919.17,4.6,0,
A2IAGL58KX,cTrader,2025-08-07,5330.82,5433.44,2.62,100,254.64
A2IAGL58KX,cTrader,2025-08-08,4740.2,4948.67,8.47,200,296.74
A2IAGL58KX,cTrader,2025-08-09,5106.12,5102.37,-3.75,0,152.66
A2IAGL58KX,cTrader,2025-08-10,5405.68,5618.05,12.37,200,141.37
A2IAGL58KX,cTrader,2025-08-11,5447.62,5553.67,6.05,100,
A2IAGL58KX,cTrader,2025-08-12,5933.48,5922.18,-11.3,0,212.54
A2IAGL58KX,cTrader,2025-08-13,5798.08,5839.73,-8.35,50,228.24
ADP0LVSNUJ,cTrader,2025-07-10,42420.92,42521.33,100.41,0,248.48
ADP0LVSNUJ,cTrader,2025-07-11,42185.31,42300.41,-84.9,200,287.47
ADP0LVSNUJ,cTrader,2025-07-12,42116.51,42214.26,97.75,0,223.09
ADP0LVSNUJ,cTrader,2025-07-13,41862.75,41832.57,-30.18,0,
ADP0LVSNUJ,cTrader,2025-07-14,41807.89,41737.08,-70.81,0,170.5
ADP0LVSNUJ,cTrader,2025-07-15,42057.81,42258.35,100.54,100,251.04
ADP0LVSNUJ,cTrader,2025-07-16,42153.45,42304.16,100.71,50,257.22
ADP0LVSNUJ,cTrader,2025-07-17,42337.6,42643.95,106.35,200,204.06
ADP0LVSNUJ,cTrader,2025-07-18,42253.77,42388.44,-65.33,200,155.01
ADP0LVSNUJ,cTrader,2025-07-19,42253.87,42339.27,-14.6,100,239.9
ADP0LVSNUJ,cTrader,2025-07-20,42408.25,42473.21,-135.04,200,288.1
ADP0LVSNUJ,cTrader,2025-07-21,42583.09,42608.05,-75.04,100,108.11
ADP0LVSNUJ,cTrader,2025-07-22,42440.65,42492.74,-47.91,100,226.31
ADP0LVSNUJ,cTrader,2025-07-23,42426.43,42359.27,-167.16,100,181.35
ADP0LVSNUJ,cTrader,2025-07-24,42568.17,42446.88,-171.29,50,240.37
ADP0LVSNUJ,cTrader,2025-07-25,42565.89,42533.75,-32.14,0,
ADP0LVSNUJ,cTrader,2025-07-26,42621.23,42871.01,49.78,200,204.46
ADP0LVSNUJ,cTrader,2025-07-27,42240.34,42167.54,-72.8,0,226.58
ADP0LVSNUJ,cTrader,2025-07-28,42246.35,42309.48,-36.87,100,118.92
ADP0LVSNUJ,cTrader,2025-07-29,41764.78,41962.15,-2.63,200,94.48
ADP0LVSNUJ,cTrader,2025-07-30,41819.73,41812.17,-7.56,0,150.03
ADP0LVSNUJ,cTrader,2025-07-31,42015.19,42311.58,96.39,200,160.23
ADP0LVSNUJ,cTrader,2025-08-01,42008.19,42179.0,70.81,100,234.13
ADP0LVSNUJ,cTrader,2025-08-02,42249.49,42344.44,44.95,50,216.22
ADP0LVSNUJ,cTrader,2025-08-03,42321.82,42482.92,-38.9,200,131.16
ADP0LVSNUJ,cTrader,2025-08-04,41974.2,41997.71,23.51,0,185.27
ADP0LVSNUJ,cTrader,2025-08-05,41673.56,41867.06,93.5,100,263.13
ADP0LVSNUJ,cTrader,2025-08-06,42137.57,42185.55,-2.02,50,260.41
ADP0LVSNUJ,cTrader,2025-08-07,42225.82,42325.62,-0.2,100,215.0
ADP0LVSNUJ,cTrader,2025-08-08,42107.97,42291.86,133.89,50,299.24
ADP0LVSNUJ,cTrader,2025-08-09,42222.78,42408.13,85.35,100,280.49
ADP0LVSNUJ,cTrader,2025-08-10,42372.59,42385.61,-86.98,100,246.38
ADP0LVSNUJ,cTrader,2025-08-11,42618.59,42426.27,-192.32,0,106.5
ADP0LVSNUJ,cTrader,2025-08-12,42382.9,42419.21,36.31,0,182.68
ADP0LVSNUJ,cTrader,2025-08-13,42398.33,42448.23,-0.1,50,158.04
ACXLL4ZKLO,cTrader,2025-07-10,20334.86,20461.9,-72.96,200,222.61
ACXLL4ZKLO,cTrader,2025-07-11,20063.77,20070.69,6.92,0,119.71
ACXLL4ZKLO,cTrader,2025-07-12,20165.94,20173.27,7.33,0,154.38
ACXLL4ZKLO,cTrader,2025-07-13,19824.08,19812.99,-11.09,0,
ACXLL4ZKLO,cTrader,2025-07-14,19631.17,19790.09,58.92,100,210.95
ACXLL4ZKLO,cTrader,2025-07-15,19812.84,20021.26,8.42,200,145.0
ACXLL4ZKLO,cTrader,2025-07-16,20018.24,20097.86,79.62,0,145.19
ACXLL4ZKLO,cTrader,2025-07-17,20085.06,20132.09,-2.97,50,215.17
ACXLL4ZKLO,cTrader,2025-07-18,20069.93,19990.0,-79.93,0,97.64
ACXLL4ZKLO,cTrader,2025-07-19,20122.03,20313.44,91.41,100,140.96
ACXLL4ZKLO,cTrader,2025-07-20,20041.15,20113.58,22.43,50,207.74
ACXLL4ZKLO,cTrader,2025-07-21,19878.44,19885.87,7.43,0,252.9
ACXLL4ZKLO,cTrader,2025-07-22,19972.97,20111.21,-61.76,200,
ACXLL4ZKLO,cTrader,2025-07-23,20203.56,20418.13,14.57,200,221.67
ACXLL4ZKLO,cTrader,2025-07-24,19908.96,19937.06,-21.9,50,181.05
ACXLL4ZKLO,cTrader,2025-07-25,19879.55,19994.03,14.48,100,
ACXLL4ZKLO,cTrader,2025-07-26,19924.84,19941.81,16.97,0,190.78
ACXLL4ZKLO,cTrader,2025-07-27,20008.48,20006.2,-2.28,0,
ACXLL4ZKLO,cTrader,2025-07-28,20155.21,20277.88,22.67,100,83.15
ACXLL4ZKLO,cTrader,2025-07-29,20077.65,20261.22,-16.43,200,248.01
ACXLL4ZKLO,cTrader,2025-07-30,20073.95,20011.95,-62.0,0,177.2
ACXLL4ZKLO,cTrader,2025-07-31,20100.4,20184.81,-15.59,100,211.56
ACXLL4ZKLO,cTrader,2025-08-01,20017.68,20258.93,41.25,200,164.21
ACXLL4ZKLO,cTrader,2025-08-02,19950.96,20043.07,-7.89,100,
ACXLL4ZKLO,cTrader,2025-08-03,19988.78,20190.71,1.93,200,124.41
ACXLL4ZKLO,cTrader,2025-08-04,19902.86,19882.36,-20.5,0,199.08
ACXLL4ZKLO,cTrader,2025-08-05,19838.39,19872.05,-16.34,50,179.94
ACXLL4ZKLO,cTrader,2025-08-06,19864.78,19893.12,28.34,0,107.12
ACXLL4ZKLO,cTrader,2025-08-07,19848.97,19783.96,-65.01,0,
ACXLL4ZKLO,cTrader,2025-08-08,19872.89,19916.83,43.94,0,164.07
ACXLL4ZKLO,cTrader,2025-08-09,20057.23,20125.57,-31.66,100,92.19
ACXLL4ZKLO,cTrader,2025-08-10,20077.64,20123.72,46.08,0,85.28
ACXLL4ZKLO,cTrader,2025-08-11,19931.94,19891.65,-40.29,0,
ACXLL4ZKLO,cTrader,2025-08-12,19828.9,20030.97,2.07,200,101.33
ACXLL4ZKLO,cTrader,2025-08-13,19927.07,19946.85,19.78,0,104.72
AKTAKPUXQP,MT5,2025-07-10,16933.33,16922.38,-10.95,0,265.63
AKTAKPUXQP,MT5,2025-07-11,17222.74,17463.87,41.13,200,167.85
AKTAKPUXQP,MT5,2025-07-12,16999.5,17060.48,10.98,50,240.79
AKTAKPUXQP,MT5,2025-07-13,16987.3,17095.47,58.17,50,94.95
AKTAKPUXQP,MT5,2025-07-14,16637.77,16847.96,10.19,200,205.08
AKTAKPUXQP,MT5,2025-07-15,16794.63,16850.2,5.57,50,109.26
AKTAKPUXQP,MT5,2025-07-16,16684.6,16780.25,45.65,50,209.58
AKTAKPUXQP,MT5,2025-07-17,16450.85,16445.0,-5.85,0,123.74
AKTAKPUXQP,MT5,2025-07-18,16554.82,16569.61,-35.21,50,136.0
AKTAKPUXQP,MT5,2025-07-19,16411.97,16442.43,-19.54,50,232.89
AKTAKPUXQP,MT5,2025-07-20,16404.94,16450.1,45.16,0,108.71
AKTAKPUXQP,MT5,2025-07-21,16467.57,16606.31,-61.26,200,
AKTAKPUXQP,MT5,2025-07-22,16346.5,16316.15,-30.35,0,
AKTAKPUXQP,MT5,2025-07-23,16460.05,16599.47,-60.58,200,103.03
AKTAKPUXQP,MT5,2025-07-24,16453.59,16460.36,6.77,0,217.65
AKTAKPUXQP,MT5,2025-07-25,16246.76,16375.6,-71.16,200,221.26
AKTAKPUXQP,MT5,2025-07-26,16485.68,16534.24,-1.44,50,149.54
AKTAKPUXQP,MT5,2025-07-27,16127.88,16165.84,37.96,0,280.87
AKTAKPUXQP,MT5,2025-07-28,16224.78,16183.57,-41.21,0,253.95
AKTAKPUXQP,MT5,2025-07-29,16282.17,16445.67,-36.5,200,173.83
AKTAKPUXQP,MT5,2025-07-30,15878.42,15855.39,-23.03,0,237.28
AKTAKPUXQP,MT5,2025-07-31,15918.42,16110.33,-8.09,200,83.05
AKTAKPUXQP,MT5,2025-08-01,15926.69,15969.28,42.59,0,138.52
AKTAKPUXQP,MT5,2025-08-02,16163.2,16384.6,21.4,200,204.21
AKTAKPUXQP,MT5,2025-08-03,15777.45,16017.18,39.73,200,
AKTAKPUXQP,MT5,2025-08-04,16006.74,15980.05,-26.69,0,90.83
AKTAKPUXQP,MT5,2025-08-05,16141.63,16352.48,10.85,200,
AKTAKPUXQP,MT5,2025-08-06,16096.13,16283.48,-12.65,200,246.77
AKTAKPUXQP,MT5,2025-08-07,15823.55,15898.87,-24.68,100,294.84
AKTAKPUXQP,MT5,2025-08-08,16039.95,16057.91,17.96,0,248.49
AKTAKPUXQP,MT5,2025-08-09,16077.46,16045.76,-31.7,0,174.2
AKTAKPUXQP,MT5,2025-08-10,16020.63,16115.14,44.51,50,174.04
AKTAKPUXQP,MT5,2025-08-11,16182.85,16274.61,41.76,50,81.5
AKTAKPUXQP,MT5,2025-08-12,16335.67,16362.51,26.84,0,245.28
AKTAKPUXQP,MT5,2025-08-13,16344.79,16295.49,-49.3,0,138.83
AWD8IL3FB9,MT5,2025-07-10,40713.34,40778.13,14.79,50,146.54
AWD8IL3FB9,MT5,2025-07-11,40561.56,40515.73,-45.83,0,230.16
AWD8IL3FB9,MT5,2025-07-12,40646.2,40696.78,0.58,50,106.39
AWD8IL3FB9,MT5,2025-07-13,40228.9,40508.54,79.64,200,289.53
AWD8IL3FB9,MT5,2025-07-14,40105.86,40251.53,95.67,50,288.06
AWD8IL3FB9,MT5,2025-07-15,39854.29,39919.4,65.11,0,211.52
AWD8IL3FB9,MT5,2025-07-16,39769.04,39837.37,18.33,50,117.15
AWD8IL3FB9,MT5,2025-07-17,39637.83,39693.63,5.8,50,99.39
AWD8IL3FB9,MT5,2025-07-18,39607.78,39647.76,39.98,0,121.62
AWD8IL3FB9,MT5,2025-07-19,39511.59,39518.79,7.2,0,262.32
AWD8IL3FB9,MT5,2025-07-20,39872.9,39965.43,42.53,50,227.62
AWD8IL3FB9,MT5,2025-07-21,40040.79,39962.44,-78.35,0,110.63
AWD8IL3FB9,MT5,2025-07-22,40322.15,40196.95,-125.2,0,
AWD8IL3FB9,MT5,2025-07-23,40501.7,40607.59,5.89,100,232.94
AWD8IL3FB9,MT5,2025-07-24,40539.16,40616.89,77.73,0,166.49
AWD8IL3FB9,MT5,2025-07-25,40607.54,40741.98,34.44,100,117.75
AWD8IL3FB9,MT5,2025-07-26,40615.43,40803.92,-11.51,200,93.89
AWD8IL3FB9,MT5,2025-07-27,40363.54,40514.52,-49.02,200,210.98
AWD8IL3FB9,MT5,2025-07-28,39881.12,39950.47,-130.65,200,276.91
AWD8IL3FB9,MT5,2025-07-29,39523.84,39607.95,34.11,50,136.46
AWD8IL3FB9,MT5,2025-07-30,39699.48,39706.18,6.7,0,148.55
AWD8IL3FB9,MT5,2025-07-31,40029.73,40041.82,-37.91,50,
AWD8IL3FB9,MT5,2025-08-01,40165.88,40136.11,-29.77,0,201.84
AWD8IL3FB9,MT5,2025-08-02,39896.27,39751.52,-144.75,0,106.48
AWD8IL3FB9,MT5,2025-08-03,39917.81,39929.74,11.93,0,235.22
AWD8IL3FB9,MT5,2025-08-04,39860.13,39825.24,-84.89,50,216.69
AWD8IL3FB9,MT5,2025-08-05,39701.29,39754.77,-46.52,100,103.77
AWD8IL3FB9,MT5,2025-08-06,39767.11,39827.77,60.66,0,256.53
AWD8IL3FB9,MT5,2025-08-07,39604.15,39749.32,-54.83,200,269.52
AWD8IL3FB9,MT5,2025-08-08,39210.37,39243.71,-16.66,50,150.56
AWD8IL3FB9,MT5,2025-08-09,39511.21,39376.91,-134.3,0,298.27
AWD8IL3FB9,MT5,2025-08-10,39607.42,39580.16,-77.26,50,289.89
AWD8IL3FB9,MT5,2025-08-11,39868.12,39927.34,9.22,50,93.51
AWD8IL3FB9,MT5,2025-08-12,39644.84,39795.86,-48.98,200,279.17
AWD8IL3FB9,MT5,2025-08-13,39395.4,39231.86,-163.54,0,154.65
AY6452H2ZQ,MT5,2025-07-10,35590.51,35705.21,64.7,50,107.25
AY6452H2ZQ,MT5,2025-07-11,35682.39,35917.0,34.61,200,117.81
AY6452H2ZQ,MT5,2025-07-12,35588.83,35810.53,121.7,100,186.23
AY6452H2ZQ,MT5,2025-07-13,35555.09,35632.19,-22.9,100,280.02
AY6452H2ZQ,MT5,2025-07-14,35506.89,35461.5,-45.39,0,166.53
AY6452H2ZQ,MT5,2025-07-15,35328.71,35292.7,-86.01,50,122.74
AY6452H2ZQ,MT5,2025-07-16,35360.6,35449.31,88.71,0,114.27
AY6452H2ZQ,MT5,2025-07-17,35320.44,35259.94,-60.5,0,120.91
AY6452H2ZQ,MT5,2025-07-18,35339.97,35453.69,63.72,50,111.06
AY6452H2ZQ,MT5,2025-07-19,35552.0,35723.57,-28.43,200,218.09
AY6452H2ZQ,MT5,2025-07-20,35605.86,35578.77,-27.09,0,244.06
AY6452H2ZQ,MT5,2025-07-21,35539.66,35628.0,38.34,50,
AY6452H2ZQ,MT5,2025-07-22,35718.57,35629.32,-89.25,0,211.22
AY6452H2ZQ,MT5,2025-07-23,35496.97,35465.51,-31.46,0,292.9
AY6452H2ZQ,MT5,2025-07-24,35733.32,35889.36,56.04,100,233.14
AY6452H2ZQ,MT5,2025-07-25,36117.55,36196.35,78.8,0,183.69
AY6452H2ZQ,MT5,2025-07-26,36024.96,35859.38,-165.58,0,155.44
AY6452H2ZQ,MT5,2025-07-27,35921.22,35841.48,-79.74,0,159.29
AY6452H2ZQ,MT5,2025-07-28,36150.63,36047.32,-103.31,0,280.38
AY6452H2ZQ,MT5,2025-07-29,36195.01,36194.5,-0.51,0,104.53
AY6452H2ZQ,MT5,2025-07-30,36151.89,36287.5,135.61,0,200.27
AY6452H2ZQ,MT5,2025-07-31,36475.7,36685.9,10.2,200,240.35
AY6452H2ZQ,MT5,2025-08-01,36674.92,36734.08,59.16,0,247.16
AY6452H2ZQ,MT5,2025-08-02,36352.63,36480.35,27.72,100,207.37
AY6452H2ZQ,MT5,2025-08-03,36325.44,36364.95,-10.49,50,129.94
AY6452H2ZQ,MT5,2025-08-04,36256.26,36278.14,21.88,0,137.59
AY6452H2ZQ,MT5,2025-08-05,36291.37,36421.82,80.45,50,280.1
AY6452H2ZQ,MT5,2025-08-06,36374.99,36485.09,110.1,0,239.52
AY6452H2ZQ,MT5,2025-08-07,36454.6,36591.54,36.94,100,212.3
AY6452H2ZQ,MT5,2025-08-08,36544.77,36785.7,40.93,200,178.11
AY6452H2ZQ,MT5,2025-08-09,36140.97,36338.08,97.11,100,185.66
AY6452H2ZQ,MT5,2025-08-10,35778.5,35696.83,-81.67,0,144.22
AY6452H2ZQ,MT5,2025-08-11,35909.91,35951.54,-8.37,50,237.33
AY6452H2ZQ,MT5,2025-08-12,36242.87,36236.53,-6.34,0,195.51
AY6452H2ZQ,MT5,2025-08-13,36352.53,36278.82,-73.71,0,192.41
AP36P6QF5Q,MT5,2025-07-10,21723.83,21663.74,-60.09,0,201.15
AP36P6QF5Q,MT5,2025-07-11,21487.65,21558.02,20.37,50,234.19
AP36P6QF5Q,MT5,2025-07-12,21343.52,21382.78,-10.74,50,222.66
AP36P6QF5Q,MT5,2025-07-13,21562.39,21597.32,-15.07,50,151.68
AP36P6QF5Q,MT5,2025-07-14,21407.88,21468.26,10.38,50,271.32
AP36P6QF5Q,MT5,2025-07-15,21138.65,21192.75,4.1,50,140.31
AP36P6QF5Q,MT5,2025-07-16,21109.79,21332.54,22.75,200,219.77
AP36P6QF5Q,MT5,2025-07-17,21257.01,21432.32,-24.69,200,264.04
AP36P6QF5Q,MT5,2025-07-18,21134.73,21352.08,17.35,200,289.69
AP36P6QF5Q,MT5,2025-07-19,21173.86,21287.97,14.11,100,197.09
AP36P6QF5Q,MT5,2025-07-20,21207.83,21232.44,24.61,0,212.13
AP36P6QF5Q,MT5,2025-07-21,21316.52,21299.59,-16.93,0,240.08
AP36P6QF5Q,MT5,2025-07-22,21096.07,21099.32,3.25,0,152.24
AP36P6QF5Q,MT5,2025-07-23,21120.88,21201.91,-18.97,100,196.3
AP36P6QF5Q,MT5,2025-07-24,21118.46,21128.72,10.26,0,136.65
AP36P6QF5Q,MT5,2025-07-25,20702.04,20879.06,-22.98,200,176.3
AP36P6QF5Q,MT5,2025-07-26,20968.2,20986.8,18.6,0,
AP36P6QF5Q,MT5,2025-07-27,20627.77,20617.63,-10.14,0,242.17
AP36P6QF5Q,MT5,2025-07-28,20800.1,20898.86,-1.24,100,89.01
AP36P6QF5Q,MT5,2025-07-29,20690.88,20746.6,5.72,50,293.94
AP36P6QF5Q,MT5,2025-07-30,20590.04,20688.49,98.45,0,96.48
AP36P6QF5Q,MT5,2025-07-31,20665.46,20635.91,-29.55,0,93.63
AP36P6QF5Q,MT5,2025-08-01,20543.48,20503.01,-40.47,0,173.49
AP36P6QF5Q,MT5,2025-08-02,20583.22,20643.95,60.73,0,137.73
AP36P6QF5Q,MT5,2025-08-03,20425.5,20454.35,-21.15,50,156.16
AP36P6QF5Q,MT5,2025-08-04,20407.88,20555.51,-52.37,200,130.9
AP36P6QF5Q,MT5,2025-08-05,20671.34,20679.03,7.69,0,234.19
AP36P6QF5Q,MT5,2025-08-06,20883.46,21119.47,36.01,200,124.32
AP36P6QF5Q,MT5,2025-08-07,20600.21,20669.42,-30.79,100,92.37
AP36P6QF5Q,MT5,2025-08-08,20493.94,20729.75,35.81,200,94.05
AP36P6QF5Q,MT5,2025-08-09,20487.86,20494.28,-43.58,50,245.39
AP36P6QF5Q,MT5,2025-08-10,20348.96,20358.71,9.75,0,212.71
AP36P6QF5Q,MT5,2025-08-11,20428.89,20438.5,9.61,0,156.09
AP36P6QF5Q,MT5,2025-08-12,20320.87,20502.08,-18.79,200,277.83
AP36P6QF5Q,MT5,2025-08-13,20403.16,20364.36,-38.8,0,184.79
A1SWJCKJLT,MT5,2025-07-10,33652.85,33644.35,-108.5,100,184.31
A1SWJCKJLT,MT5,2025-07-11,33497.03,33734.76,37.73,200,179.06
A1SWJCKJLT,MT5,2025-07-12,33232.21,33407.58,-24.63,200,124.78
A1SWJCKJLT,MT5,2025-07-13,32911.46,33084.64,-26.82,200,81.93
A1SWJCKJLT,MT5,2025-07-14,33205.74,33105.31,-100.43,0,198.44
A1SWJCKJLT,MT5,2025-07-15,33025.87,33062.26,-13.61,50,285.79
A1SWJCKJLT,MT5,2025-07-16,33177.93,33105.03,-72.9,0,218.27
A1SWJCKJLT,MT5,2025-07-17,33462.03,33699.57,37.54,200,125.06
A1SWJCKJLT,MT5,2025-07-18,33211.35,33454.48,43.13,200,133.3
A1SWJCKJLT,MT5,2025-07-19,33373.59,33306.45,-67.14,0,175.6
A1SWJCKJLT,MT5,2025-07-20,33031.73,33068.49,-13.24,50,223.79
A1SWJCKJLT,MT5,2025-07-21,33078.1,33320.72,42.62,200,177.81
A1SWJCKJLT,MT5,2025-07-22,32765.18,32810.09,-55.09,100,143.63
A1SWJCKJLT,MT5,2025-07-23,32915.17,33011.16,95.99,0,92.63
A1SWJCKJLT,MT5,2025-07-24,32682.48,32745.09,62.61,0,226.24
A1SWJCKJLT,MT5,2025-07-25,32724.0,32835.09,111.09,0,136.41
A1SWJCKJLT,MT5,2025-07-26,32587.82,32640.33,2.51,50,268.5
A1SWJCKJLT,MT5,2025-07-27,32875.94,32733.2,-142.74,0,270.16
A1SWJCKJLT,MT5,2025-07-28,32773.43,32773.87,-99.56,100,246.52
A1SWJCKJLT,MT5,2025-07-29,32247.28,32298.3,51.02,0,95.13
A1SWJCKJLT,MT5,2025-07-30,32329.56,32287.39,-142.17,100,261.82
A1SWJCKJLT,MT5,2025-07-31,32593.49,32651.13,-42.36,100,168.37
A1SWJCKJLT,MT5,2025-08-01,32610.32,32741.49,81.17,50,122.39
A1SWJCKJLT,MT5,2025-08-02,32612.34,32686.71,-25.63,100,124.31
A1SWJCKJLT,MT5,2025-08-03,32468.13,32542.26,74.13,0,152.43
A1SWJCKJLT,MT5,2025-08-04,32379.7,32375.07,-4.63,0,296.42
A1SWJCKJLT,MT5,2025-08-05,32251.04,32388.33,-62.71,200,97.43
A1SWJCKJLT,MT5,2025-08-06,32447.5,32474.73,-22.77,50,
A1SWJCKJLT,MT5,2025-08-07,32192.34,32417.82,25.48,200,297.07
A1SWJCKJLT,MT5,2025-08-08,32245.05,32249.22,4.17,0,153.88
A1SWJCKJLT,MT5,2025-08-09,31911.62,32054.84,43.22,100,141.31
A1SWJCKJLT,MT5,2025-08-10,31948.13,32042.9,-105.23,200,235.98
A1SWJCKJLT,MT5,2025-08-11,32069.05,32198.13,79.08,50,113.99
A1SWJCKJLT,MT5,2025-08-12,32136.45,32268.2,31.75,100,99.13
A1SWJCKJLT,MT5,2025-08-13,31565.52,31755.44,-10.08,200,254.72
ANFHOLQC3O,MT5,2025-07-10,31448.2,31459.44,11.24,0,198.26
ANFHOLQC3O,MT5,2025-07-11,31535.22,31652.32,117.1,0,270.78
ANFHOLQC3O,MT5,2025-07-12,31438.87,31634.07,-4.8,200,297.86
ANFHOLQC3O,MT5,2025-07-13,31409.37,31360.69,-98.68,50,164.59
ANFHOLQC3O,MT5,2025-07-14,31680.48,31726.55,-53.93,100,254.68
ANFHOLQC3O,MT5,2025-07-15,31298.44,31283.14,-115.3,100,121.25
ANFHOLQC3O,MT5,2025-07-16,31476.85,31475.4,-51.45,50,
ANFHOLQC3O,MT5,2025-07-17,31632.01,31642.4,10.39,0,97.51
ANFHOLQC3O,MT5,2025-07-18,32071.25,32133.6,62.35,0,270.96
ANFHOLQC3O,MT5,2025-07-19,32331.94,32537.44,105.5,100,180.74
ANFHOLQC3O,MT5,2025-07-20,32456.33,32571.09,64.76,50,134.48
ANFHOLQC3O,MT5,2025-07-21,32398.97,32548.19,49.22,100,275.58
ANFHOLQC3O,MT5,2025-07-22,32340.62,32418.78,-21.84,100,103.41
ANFHOLQC3O,MT5,2025-07-23,32270.53,32252.93,-17.6,0,
ANFHOLQC3O,MT5,2025-07-24,32319.13,32324.22,5.09,0,294.48
ANFHOLQC3O,MT5,2025-07-25,32352.6,32367.13,-85.47,100,133.15
ANFHOLQC3O,MT5,2025-07-26,31927.86,32101.89,74.03,100,189.13
ANFHOLQC3O,MT5,2025-07-27,32122.48,32322.22,-0.26,200,126.41
ANFHOLQC3O,MT5,2025-07-28,32072.64,32113.72,-8.92,50,228.97
ANFHOLQC3O,MT5,2025-07-29,32313.66,32415.53,-98.13,200,107.64
ANFHOLQC3O,MT5,2025-07-30,32295.81,32282.21,-63.6,50,234.89
ANFHOLQC3O,MT5,2025-07-31,32137.31,32199.69,-37.62,100,172.04
ANFHOLQC3O,MT5,2025-08-01,31889.24,31823.15,-116.09,50,191.3
ANFHOLQC3O,MT5,2025-08-02,31786.34,32017.79,31.45,200,231.19
ANFHOLQC3O,MT5,2025-08-03,31863.03,31837.77,-25.26,0,251.1
ANFHOLQC3O,MT5,2025-08-04,31829.24,31839.89,-39.35,50,146.9
ANFHOLQC3O,MT5,2025-08-05,31724.63,31686.84,-37.79,0,280.14
ANFHOLQC3O,MT5,2025-08-06,31904.74,32115.01,10.27,200,114.4
ANFHOLQC3O,MT5,2025-08-07,31720.22,31947.0,26.78,200,
ANFHOLQC3O,MT5,2025-08-08,32031.6,32239.96,8.36,200,218.98
ANFHOLQC3O,MT5,2025-08-09,31689.9,31698.46,-41.44,50,145.22
ANFHOLQC3O,MT5,2025-08-10,31695.36,31666.85,-28.51,0,145.55
ANFHOLQC3O,MT5,2025-08-11,31726.03,31697.74,-78.29,50,146.4
ANFHOLQC3O,MT5,2025-08-12,31693.08,31809.28,16.2,100,
ANFHOLQC3O,MT5,2025-08-13,31852.25,31953.84,101.59,0,196.32
A26RJRNY20,cTrader,2025-07-10,2201.65,2248.69,-2.96,50,199.99
A26RJRNY20,cTrader,2025-07-11,2246.3,2248.11,1.81,0,102.71
A26RJRNY20,cTrader,2025-07-12,2091.96,2090.48,-1.48,0,182.8
A26RJRNY20,cTrader,2025-07-13,2618.25,2819.8,1.55,200,243.31
A26RJRNY20,cTrader,2025-07-14,2462.95,2656.16,-6.79,200,
A26RJRNY20,cTrader,2025-07-15,2677.17,2873.92,-3.25,200,165.07
A26RJRNY20,cTrader,2025-07-16,2596.3,2648.7,2.4,50,140.52
A26RJRNY20,cTrader,2025-07-17,1987.11,2081.56,-5.55,100,253.6
A26RJRNY20,cTrader,2025-07-18,2231.52,2238.92,7.4,0,
A26RJRNY20,cTrader,2025-07-19,2452.64,2450.37,-2.27,0,
A26RJRNY20,cTrader,2025-07-20,2174.18,2176.3,2.12,0,198.62
